NO,Operator,Node_Status,Life,Asset,Province,Service_Center,Brand,NE_IP,NE_Name,NE_Type,Bandwidth,Used_Port,Free_Port,Total,Battery_life,Type,PON_Type,OLT_Slot,Platform,Name_Umbo,customer_Umbo,OLT_Twin,Procurement_OLT,Procurement_Battery_Li_On,Battery_Site,Asset_Battery,Check_Update_OLT
"1626","NT","Online","รอสอบถาม","null","ลำพูน","ป่าซาง","ZTE","10.230.33.225","LPN_NT2 _Sri-Wi-Chai_10.230.33.225_Outdoor(ER)","C320v2","10G","8","8","85","3 - 5 ปี","Outdoor","ER","2 Slot","-","SriWiChai","85","no","null","null","null","null","OLT ยังใช้"
"1627","NT","Online","รอสอบถาม","null","นครสวรรค์","พยุหะคีรี","Calix","10.152.34.130","NT1_ย่านมัทรี","E7-2","10G","9","7","85","1 - 2 ปี","Indoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"1628","NT","Online","รอสอบถาม","null","สุโขทัย","สุโขทัย 2","Fiberhome","10.162.97.139","STI_NT1_BSN_Indoor บ้านซ่าน-10.162.97.139 1G","AN5516-04","1G","4","4","85","3 - 5 ปี","Indoor","LR","2 Slot","-","OLT_NT1_บ้านซ่าน FBH","75","no","null","null","null","null","OLT ยังใช้"
"1629","NT","Online","รอสอบถาม","null","เชียงใหม่","ฝาง 1","Fiberhome","10.162.23.130","FNG_NT1_TMD_Outdoor(LR)","AN5516-04","1G","6","2","85","6 - 8 ปี","Outdoor","LR","2 Slot","-","OLT_NT1_ท่ามะแกง","86","no","null","null","null","null","OLT ยังใช้"
"1630","24K","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.72","uti-bar-24kolt01(10.223.170.72)","C320v2","10G","2","6","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1631","24K","null","null","null","นครสวรรค์","ปากน้ำโพ","ZTE","10.223.162.151","nsn-sutp1-24kolt01(10.223.162.151) Si Uthumphon 1","C320v2","10G","3","5","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1632","24K","null","null","null","กำแพงเพชร","กำแพงเพชร 2","ZTE","10.223.157.30","kpt-mbn-24kolt01(10.223.157.30)","C320v2","10G","4","4","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1633","NT","Online","รอสอบถาม","null","สุโขทัย","สุโขทัย 1","ZTE","10.229.29.104","STI_NT2_RTCH_Outdoor(ER)","C320v2","10G","10","6","85","3 - 5 ปี","Outdoor","ER","2 Slot","-","OLT_NT_ราวต้นจันทร์ ม.4","86","no","null","2568 (จว. ขอระหว่างปี)","48V 20Ah & EMM","202011097077","OLT ยังใช้"
"1634","24K","null","null","null","สุโขทัย","ศรีสัชนาลัย","ZTE","10.223.168.44","sti-tci-24kolt01(10.223.168.44)","C320v2","10G","4","4","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1635","24K","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.75","uti-bnbg-24kolt01(10.223.170.75)","C320v2","10G","3","5","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1636","NT","Online","รอสอบถาม","null","ลำพูน","ป่าซาง","ZTE","10.230.33.193","LPN_NT2_Puang-Kham_10.230.33.193_Outdoor(LR)","C320v2","10G","4","4","85","6 - 8 ปี","Outdoor","LR","2 Slot","-","OLT บ้านปวงคำ","85","no","null","2569","48V 20Ah & EMM","202011087467","OLT ยังใช้"
"1637","NT","Online","รอสอบถาม","null","อุตรดิตถ์","น้ำปาด","ZTE","10.229.33.132","UTT_NT2_DEM3 Danhelk_Outdoor(ER)","C320v2","10G","5","3","85","3 - 5 ปี","Outdoor","ER","2 Slot","-","OLT_NT_เด่นเหล็ก ม.3","84","no","null","2569","48V 20Ah & EMM","202011095220","OLT ยังใช้"
"1638","24K","null","null","null","นครสวรรค์","ท่าตะโก","ZTE","10.223.162.221","nsn-tfkct1-24kolt01(10.223.162.221) Khao Chaithong 1","C320v2","10G","3","5","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1639","NT","Online","รอสอบถาม","null","แพร่","แพร่ 1","ZTE","10.230.49.174","PRE_NT2_Mahapo_Outdoor(LR)","C320v2","10G","3","5","85","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_NT2_มหาโพธิ์","85","no","null","null","null","null","OLT ยังใช้"
"1640","24K","null","null","null","น่าน","น่าน 1","ZTE","10.223.161.38","nan-dps-24kolt01(10.223.161.38)","C320v2","10G","3","5","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1641","24K","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.60","uti-rabm-24kolt01(10.223.170.60)","C320v2","10G","4","4","85","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1642","BigRock","null","null","null","แม่ฮ่องสอน","ปาย 1","ZTE","10.223.160.42","msn-pmp-bigrock-olt01(10.223.160.42) Ja Bow","C320v2","10G","6","2","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1643","24K","null","null","null","พะเยา","เชียงคำ","ZTE","10.223.167.77","pyo-bst-24kolt01(10.223.167.77)","C320v2","10G","6","2","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1644","24K","null","null","null","พิจิตร","ตะพานหิน 1","ZTE","10.223.164.77","pct-klg-24kolt01(10.223.164.77)","C320v2","10G","2","6","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1645","NT","Online","รอสอบถาม","null","แพร่","เด่นชัย","ZTE","10.230.49.176","PRE_NT2_THA6_Outdoor(LR)","C320v2","10G","5","3","84","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_NT2_ต้าผามอก ม.6","84","no","null","null","null","null","OLT ยังใช้"
"1646","NT","Online","รอสอบถาม","null","เพชรบูรณ์","เพชรบูรณ์ 2","Calix","10.152.14.138","NT1_บกภ.เพชรบูรณ์","E7-2","10G","6","2","84","1 - 2 ปี","Indoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"1647","NT","Online","รอสอบถาม","null","น่าน","น่าน 1","Fiberhome","10.162.98.130","NAN_NT1_SongKhwae_10G_Indoor","AN5516-04","10G","8","0","84","3 - 5 ปี","Indoor","LR","2 Slot","-","NAN_GPON FH_SongKwae NT1","64","no","null","null","null","null","OLT ยังใช้"
"1648","NT","Online","รอสอบถาม","null","เพชรบูรณ์","เพชรบูรณ์ 2","Huawei_NT1","10.152.195.132","NT1_บ้านนายม","MA5608T","10G","5","3","84","1 - 2 ปี","Outdoor","null","2 Slot","-","NT1_บ้านนายม","85","no","null","null","null","null","OLT ยังใช้"
"1649","NT","Online","รอสอบถาม","null","พิษณุโลก","นครไทย","Fiberhome","10.162.130.130","PLK_NT1_BANYENG.10.162.130.130_Indoor(LR)","AN5516-04","10G","8","8","84","6 - 8 ปี","Indoor","LR","2 Slot","-","OLT_NT1_บ้านแยง","57","no","null","null","null","null","OLT ยังใช้"
"1650","24K","null","null","null","อุทัยธานี","หนองฉาง","ZTE","10.223.170.68","uti-nmrb-24kolt03(10.223.170.68)","C320v2","10G","5","11","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1651","NT","Online","รอสอบถาม","null","นครสวรรค์","นครสวรรค์ 1","Calix","10.152.5.147","NT1_วัดถือน้ำ","E7-2","10G","6","2","84","1 - 2 ปี","Indoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"1652","24K","null","null","null","นครสวรรค์","ลาดยาว","ZTE","10.223.162.51","nsn-lyobnr-24kolt01(10.223.162.51) Ban Nong Rai","C320v2","10G","6","2","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1653","NT","Online","รอสอบถาม","null","ลำพูน","ป่าซาง","ZTE","10.230.37.29","LPN_NT2 _MAE TONG REW_ 10.230.37.29_Outdoor(LR)","C320v2","10G","6","10","84","3 - 5 ปี","Outdoor","LR","2 Slot","-","MaeTongRew (แม่ทองริ้ว )","84","no","null","null","null","null","OLT ยังใช้"
"1654","NT","Online","รอสอบถาม","null","น่าน","ปัว","ZTE","10.230.62.22","NAN_NT2_SLP_Outdoor","C320v2","10G","6","2","84","3 - 5 ปี","Outdoor","null","2 Slot","-","nan_slp_zte01 ศิลาเพชร","84","no","null","null","null","null","OLT ยังใช้"
"1655","24K","null","null","null","พิษณุโลก","นครไทย","ZTE","10.223.165.2","plk-psn-24kolt01-Ban Pa san(10.223.165.2)","C320v2","10G","4","4","84","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1656","NT","Online","รอสอบถาม","null","น่าน","ปัว","ZTE","10.230.62.43","NAN_NT2_BDT_Outdoor","C320v2","10G","7","1","84","3 - 5 ปี","Outdoor","null","2 Slot","-","nan_bdt_zte01 บ้านดอนตัน","84","no","null","null","null","null","OLT ยังใช้"
"1657","NT","Online","รอสอบถาม","null","เพชรบูรณ์","หล่มสัก 2","Calix","10.152.189.131","NT1_อ.น้ำหนาว","E7-2","10G","8","0","84","1 - 2 ปี","Outdoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"1658","NT","Online","รอสอบถาม","null","ลำพูน","ป่าซาง","ZTE","10.230.33.190","LPN_NT2_Lao-Ma-Yueang_10.230.33.190_Outdoor(LR)","C320v2","10G","5","3","83","6 - 8 ปี","Outdoor","LR","2 Slot","-","OLT เหล่ามะเหยือง","85","no","null","2569","48V 20Ah & EMM","202011088303","OLT ยังใช้"
"1659","24K","null","null","null","พะเยา","เชียงคำ","ZTE","10.223.167.37","pyo-mla8-24kolt01(10.223.167.37)","C320v2","10G","5","3","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1660","24K","null","null","null","นครสวรรค์","ชุมแสง","ZTE","10.223.162.38","nsn-thh2-24kolt01(10.223.162.38) Than Thahan 2","C320v2","10G","4","4","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1661","NT","Online","รอสอบถาม","null","เพชรบูรณ์","ชนแดน","ZTE","10.229.85.148","PBN_NT2_WangHin M.1_Outdoor (LR)","C320v1.2","10G","3","5","83","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_WHM1_ชส.วังหิน ม.1 (FTTx)","80","no","null","null","null","null","OLT ยังใช้"
"1662","24K","null","null","null","นครสวรรค์","ท่าตะโก","ZTE","10.223.162.207","nsn-wnl-24kolt01(10.223.162.207) Wang Nam Lat","C320v2","10G","3","5","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1663","NT","Online","รอสอบถาม","null","ตาก","ตาก 1","Fiberhome","10.162.184.131","TAK_NT1_jsns_Indoor(LR) @(JudSon)_CHSOC_10.162.184.131_1G","AN5516-04","10G","6","2","83","1 - 2 ปี","Indoor","LR","2 Slot","-","OLT_NT1_บ้านจัดสรร","57","no","null","null","null","null","OLT ยังใช้"
"1664","NT","Online","รอสอบถาม","null","อุทัยธานี","หนองฉาง","ZTE","10.253.24.46","UTI_NT2_TGNA_Outdoor(LR)","C320v2","10G","4","4","83","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT ทุ่งนา","81","no","null","null","null","null","OLT ยังใช้"
"1665","NT","Online","รอสอบถาม","null","ลำปาง","ลำปาง 1","ZTE","10.230.41.142","LPG_NT2_KhwaengKanThang_Outdoor(LR)","C320v2","10G","16","0","83","3 - 5 ปี","Outdoor","LR","2 Slot","-","khaewng kan tang (cab#20)","86","no","null","null","null","null","OLT ยังใช้"
"1666","NT","Online","รอสอบถาม","null","เชียงใหม่","สันกำแพง","Fiberhome","10.162.166.132","CMI_NT1_BSG_Indoor(LR)","AN5516-06","10G","11","5","83","9 ปีขึ้นไป","Indoor","LR","6 Slot","-","OLT_NT1_บ่อสร้าง","52","-","null","null","null","null","OLT ยังใช้"
"1667","NT","Online","รอสอบถาม","null","เชียงใหม่","เชียงใหม่","Fiberhome","10.162.168.131","CMI_NT1_SRP_Indoor(LR)","AN5516-04","10G","6","2","83","3 - 5 ปี","Indoor","LR","2 Slot","-","OLT_NT1_สารภี","68","no","null","null","null","null","OLT ยังใช้"
"1668","NT","Online","รอสอบถาม","null","เชียงใหม่","สันป่าตอง","Huawei_NT2","10.230.238.50","MA5800-X2_แม่วิน","MA5800-X2","10G","7","9","83","1 - 2 ปี","ไม่ระบุในชื่อ Node","null","2 Slot","New Platform","OLT_แม่วิน ม.11_MW11","64","no","2565","null","null","null","OLT ยังใช้"
"1669","24K","null","null","null","กำแพงเพชร","คลองขลุง","ZTE","10.223.157.45","kpt-wti-24kolt01(10.223.157.45)","C320v2","10G","6","2","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1670","BigRock","null","null","null","ลำปาง","เถิน 1","ZTE","10.223.158.198","lpg-hkn-bigrock-olt01(10.223.158.198)","C320v2","10G","2","6","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1671","24K","null","null","null","น่าน","น่าน 1","ZTE","10.223.161.47","nan-mnf-24kolt01(10.223.161.47)","C320v2","10G","5","3","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"1672","24K","null","null","null","พิจิตร","บางมูลนาก","ZTE","10.223.164.97","pct-dis-24kolt01(10.223.164.97)","C320v2","10G","1","7","83","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
